InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
17854082,16138706,Name Gift,12,2023-01-01 13:53:55,98.32,219730949,United Kingdom
80595767,28789243,Public Gift,9,2023-03-27 05:38:11,34.52,459485399,United Kingdom
C22413685,79005863,Accept Gift,14,2023-05-12 13:35:58,88.29,954598426,United Kingdom
88820952,73032929,Stock Gift,17,2023-03-22 01:10:48,68.55,155532894,United Kingdom
19945799,14562600,Behavior Gift,6,2023-01-29 23:08:17,46.04,555110849,United Kingdom
86379765,29683557,Soon Gift,17,2023-03-05 19:59:05,26.15,607749723,United Kingdom
35835515,90922360,Author Gift,7,2023-03-04 01:02:08,95.13,107085651,United Kingdom
91669659,11923583,And Gift,15,2022-12-09 14:11:24,33.96,914696462,United Kingdom
38422954,15655823,President Gift,3,2023-05-21 05:18:01,50.28,690572517,United Kingdom
24703307,60542110,Box Gift,15,2023-05-25 13:36:47,28.51,881998249,United Kingdom
93645431,48023642,Research Gift,20,2023-05-21 18:30:44,20.39,941172010,United Kingdom
85786455,38801616,Last Gift,20,2023-03-20 22:19:38,48.92,702596232,United Kingdom
12020135,32255912,Within Gift,5,2023-05-04 05:02:51,56.5,147995007,United Kingdom
63092182,55005847,Forward Gift,16,2023-02-06 07:49:05,12.04,681500249,United Kingdom
11634102,48147481,Study Gift,15,2023-06-17 14:40:45,91.35,258011353,United Kingdom
44292530,68805381,Both Gift,9,2023-01-30 01:51:11,7.49,761273079,United Kingdom
73632673,29184803,Decide Gift,10,2023-04-29 14:23:10,80.45,906783497,United Kingdom
C49612899,47414043,Decade Gift,6,2023-01-18 14:24:12,56.04,456153057,United Kingdom
C67956902,65108854,Down Gift,13,2023-02-05 06:18:58,44.46,860758500,United Kingdom
41314944,31710316,Take Gift,11,2023-06-02 10:55:58,89.84,228363254,United Kingdom
C53649621,44632319,Cell Gift,13,2023-02-23 23:20:55,94.76,471244201,United Kingdom
41525880,96932847,Southern Gift,18,2022-12-28 06:49:18,57.31,874894800,United Kingdom
49841783,18286464,Seat Gift,9,2023-02-28 22:35:10,61.08,123507824,United Kingdom
79262212,15114522,Around Gift,18,2022-12-15 04:28:27,68.48,242328048,United Kingdom
67784293,83411282,Policy Gift,11,2023-05-12 06:41:06,34.85,735900181,United Kingdom
22658058,72874559,Front Gift,17,2023-06-29 18:31:32,69.67,701601939,United Kingdom
34312334,78083035,Defense Gift,2,2023-04-01 20:38:29,33.46,148656153,United Kingdom
18282646,86281368,Partner Gift,8,2023-05-09 09:46:22,82.44,387705098,United Kingdom
20060297,60626582,This Gift,12,2023-06-21 07:45:37,96.47,216948340,United Kingdom
98620189,93758278,Risk Gift,16,2023-06-15 06:36:05,11.79,727752084,United Kingdom
72110914,12346232,Three Gift,2,2023-06-23 00:49:56,57.98,375378373,United Kingdom
68901933,42211845,Buy Gift,20,2023-03-18 00:12:06,38.26,466657525,United Kingdom
70524532,65546509,Magazine Gift,2,2023-01-03 00:04:49,10.17,804588311,United Kingdom
62445879,26677612,Type Gift,14,2023-06-04 12:02:15,59.7,530518835,United Kingdom
63260179,14236751,Movie Gift,7,2023-05-08 14:46:51,28.74,181526012,United Kingdom
70604927,71485986,Physical Gift,13,2023-04-30 11:52:46,78.21,784178412,United Kingdom
92154524,58505583,Week Gift,9,2023-03-22 16:09:25,97.57,515090481,United Kingdom
24218953,67242534,Herself Gift,16,2023-04-27 05:19:45,14.85,337634893,United Kingdom
21379507,14007958,Base Gift,18,2023-01-10 09:57:18,4.06,515014538,United Kingdom
98042071,42487290,School Gift,14,2023-06-29 04:06:59,9.04,805759191,United Kingdom
74484494,15618674,Population Gift,20,2023-01-22 23:50:32,16.22,989000574,United Kingdom
77906895,19402279,Always Gift,2,2023-05-01 15:00:27,95.92,941472157,United Kingdom
66161616,36828055,Produce Gift,7,2023-03-21 08:10:30,58.99,488150670,United Kingdom
30978624,48827084,Like Gift,18,2023-01-08 15:57:47,44.33,564407782,United Kingdom
98417350,61244857,Series Gift,6,2023-06-03 03:37:15,69.2,362279382,United Kingdom
38658789,60787350,Same Gift,14,2023-04-18 17:57:47,0.6,847670219,United Kingdom
50605591,54286994,Beyond Gift,4,2023-05-18 11:10:43,79.56,746513361,United Kingdom
38391298,64831292,Eye Gift,12,2023-06-24 07:06:19,32.32,206401340,United Kingdom
65695404,26250508,Responsibility Gift,12,2023-04-28 00:42:48,91.83,605818540,United Kingdom
C54776099,89731375,Under Gift,13,2023-03-22 13:39:16,3.56,593303690,United Kingdom
38093009,69235470,Necessary Gift,1,2022-12-31 14:03:44,74.28,766695985,United Kingdom
C34735386,52511412,Region Gift,6,2023-02-11 14:16:57,44.76,234199703,United Kingdom
45063461,56536209,Within Gift,5,2022-12-08 00:03:03,29.17,421559192,United Kingdom
15423774,15618674,Population Gift,20,2023-06-02 07:07:43,14.84,561623612,Spain
20550547,11836547,Dark Gift,8,2023-01-14 11:39:48,1.8,851721139,United Kingdom
81779636,69573902,Day Gift,19,2023-02-25 06:00:05,62.95,462862225,United Kingdom
61322253,77938268,Small Gift,1,2023-02-22 19:22:02,70.62,811984279,United Kingdom
74675173,11693506,After Gift,6,2023-06-04 07:41:21,24.55,561177205,United Kingdom
12885765,80405127,Capital Gift,7,2023-01-30 17:41:18,61.39,935985421,United Kingdom
30559862,83385168,Make Gift,15,2023-05-18 05:24:04,5.44,312978021,United Kingdom
C36444864,17623612,Hotel Gift,19,2022-12-29 06:48:20,24.18,173579600,United Kingdom
28891359,95427238,Positive Gift,11,2023-03-11 20:20:28,77.15,562332636,United Kingdom
15931544,58991781,Above Gift,9,2023-05-29 07:44:53,33.25,295049317,United Kingdom
47148536,16800816,Myself Gift,7,2023-03-02 23:16:29,55.31,805562591,United Kingdom
70510129,19675465,Notice Gift,15,2023-02-22 11:59:26,1.67,101283675,United Kingdom
17773923,63355121,East Gift,8,2023-01-30 22:13:08,80.28,733844978,United Kingdom
98252681,72874559,Front Gift,3,2023-04-13 10:37:28,17.61,637013299,United Kingdom
72852709,86281368,Partner Gift,10,2022-12-07 19:13:55,79.73,619968667,United Kingdom
33230911,83385168,Make Gift,17,2023-06-22 17:02:35,51.57,703200890,United Kingdom
32906348,82248698,If Gift,19,2023-06-12 17:59:56,94.07,495430635,United Kingdom
48824220,60274549,Toward Gift,18,2023-04-07 01:04:31,26.6,513447317,United Kingdom
68667912,47260789,Well Gift,3,2023-01-26 19:10:30,77.6,384028324,United Kingdom
52707867,39130415,Summer Gift,8,2023-03-10 07:45:46,18.62,185342941,United Kingdom
64639341,93515782,Model Gift,4,2023-03-16 16:29:40,60.85,969949413,United Kingdom
32869191,28993483,Each Gift,2,2023-01-30 13:35:50,12.03,738190502,United Kingdom
28679822,86106252,Water Gift,13,2023-05-13 13:36:09,37.76,802654257,United Kingdom
13704137,50375753,Safe Gift,8,2023-06-23 12:56:03,22.43,686095116,United Kingdom
75089941,12077414,Own Gift,16,2023-04-22 22:11:55,77.37,883378988,United Kingdom
45515250,13606827,Ok Gift,8,2023-05-26 10:36:36,21.38,402302200,United Kingdom
50616723,28387168,Stock Gift,20,2023-05-21 17:31:49,80.05,674163891,United Kingdom
67498551,80597183,By Gift,1,2022-12-24 14:59:44,88.36,519692737,United Kingdom
56746894,14853537,West Gift,13,2023-01-04 01:48:08,65.73,570141666,United Kingdom
93389025,52854162,Understand Gift,16,2023-06-17 15:05:58,10.93,718376483,United Kingdom
79002094,52455931,Thank Gift,15,2023-05-19 14:16:25,33.86,731673978,United Kingdom
21834183,48973393,Tell Gift,4,2022-12-05 23:59:01,65.0,121760902,United Kingdom
71435504,85516175,Case Gift,8,2023-02-27 19:45:24,25.86,216617378,United Kingdom
21658099,80702150,Couple Gift,5,2023-03-19 00:07:19,78.57,574366542,United Kingdom
C83308187,58957575,Help Gift,4,2023-03-13 04:04:40,59.3,186097431,United Kingdom
87814617,65464443,Attorney Gift,7,2023-04-19 15:45:48,94.24,856272757,United Kingdom
31262072,84934896,The Gift,11,2023-05-26 17:42:57,34.7,885038096,United Kingdom
82633934,63498659,Program Gift,4,2023-04-03 03:51:59,11.66,666308279,United Kingdom
13225444,36368607,Enter Gift,10,2023-04-13 11:31:58,27.0,834891484,United Kingdom
83376351,64096466,Could Gift,5,2023-03-30 02:20:44,48.69,984963611,United Kingdom
73026512,92506994,Kid Gift,2,2023-01-13 13:31:53,67.15,973682880,United Kingdom
55369382,32977831,Pressure Gift,4,2023-02-16 01:16:49,45.33,221996948,United Kingdom
54036979,93932618,Specific Gift,10,2023-05-11 12:49:43,50.48,391978831,United Kingdom
81013309,36050964,Sometimes Gift,6,2023-05-13 16:34:24,60.91,640467150,United Kingdom
66465082,62453250,Do Gift,7,2023-02-25 14:43:03,99.64,114113420,United Kingdom
41851362,39425100,Ability Gift,16,2023-02-26 23:59:29,89.08,311333679,United Kingdom
61648785,60791786,Happen Gift,2,2023-03-02 10:11:55,16.91,861800996,United Kingdom
35150539,49325735,Stop Gift,2,2023-04-13 11:06:28,17.3,802757562,United Kingdom
52247483,23746781,Move Gift,20,2023-02-02 00:42:24,23.03,234199703,United Kingdom
75905263,49631388,Begin Gift,20,2023-04-16 06:50:18,84.04,246006307,United Kingdom
68613197,15310830,Organization Gift,10,2023-04-01 05:13:14,37.63,587460327,United Kingdom
61237074,36003788,Test Gift,20,2023-01-29 01:08:06,30.26,564137957,United Kingdom
28748896,29074510,Between Gift,6,2023-05-23 09:35:25,35.46,508163031,United Kingdom
92756392,73376320,Hospital Gift,5,2023-01-15 14:11:38,10.22,198351886,United Kingdom
40825218,20305829,Staff Gift,20,2023-02-04 14:37:04,88.06,505446096,United Kingdom
18833007,23520971,Themselves Gift,15,2023-06-07 03:06:05,91.72,783255606,United Kingdom
65903521,72874000,Seat Gift,19,2023-05-05 18:04:37,95.55,688972823,United Kingdom
69977188,57836687,Member Gift,10,2023-05-14 11:15:21,24.67,829344318,United Kingdom
98087973,12346232,Three Gift,10,2023-06-07 03:59:43,9.55,184618672,United Kingdom
C82942770,44119220,Pass Gift,4,2023-01-13 15:25:48,21.83,328956733,United Kingdom
51209200,36932821,It Gift,7,2023-01-19 05:02:20,79.0,896836387,United Kingdom
32246804,19116837,Subject Gift,18,2023-01-13 14:02:32,89.24,848841837,United Kingdom
C59122843,72008843,Edge Gift,8,2023-02-01 11:46:20,93.44,688878475,United Kingdom
65051838,93048375,Office Gift,7,2023-06-21 22:12:40,8.97,448263920,United Kingdom
61598996,67878717,Break Gift,15,2023-03-08 05:50:52,39.29,751194652,United Kingdom
11913939,55034212,Message Gift,7,2023-02-13 01:22:07,82.26,662237667,United Kingdom
20528527,81525641,Apply Gift,13,2023-01-09 22:17:29,77.86,811984279,United Kingdom
21707492,99804388,But Gift,5,2023-03-18 09:08:36,85.62,173428226,United Kingdom
66526857,47554438,Spring Gift,18,2023-06-01 19:15:28,69.22,221996948,United Kingdom
82636789,60338953,Try Gift,19,2023-06-17 22:05:16,46.81,510249378,United Kingdom
69487777,35511332,Partner Gift,15,2023-01-11 22:32:37,15.52,137467145,United Kingdom
74489240,99236652,Environmental Gift,19,2022-12-21 14:13:57,65.16,435740201,United Kingdom
80718871,10904975,You Gift,8,2023-06-19 20:44:16,17.9,705055285,United Kingdom
27859478,49663334,Number Gift,5,2022-12-01 13:11:00,2.55,988674620,United Kingdom
78876963,40808597,Each Gift,4,2023-03-14 21:44:48,22.85,130468923,United Kingdom
71783343,94869543,Dark Gift,10,2023-06-15 23:37:51,58.17,811027051,United Kingdom
98453428,45738899,Father Gift,18,2023-06-28 12:03:31,86.27,704992217,United Kingdom
32865228,92680355,Success Gift,14,2022-12-15 13:28:50,89.97,122229133,United Kingdom
91197720,98389059,Need Gift,18,2022-12-30 22:41:52,36.56,508286877,United Kingdom
58504225,66041885,Heavy Gift,9,2022-12-12 15:46:33,24.02,162555889,United Kingdom
48000941,70770171,Project Gift,11,2023-04-11 03:59:23,58.6,367488515,United Kingdom
49000264,12450630,Try Gift,6,2023-05-19 23:57:38,65.18,559961030,United Kingdom
74727777,80017384,Own Gift,16,2023-03-15 21:24:51,18.66,327557211,United Kingdom
10093631,60329608,Vote Gift,18,2022-12-14 23:37:09,46.43,888988907,United Kingdom
12408448,59545941,Hour Gift,6,2022-12-14 02:34:06,50.22,417074803,United Kingdom
49973477,50269319,Should Gift,3,2023-06-12 06:02:00,54.84,754358478,United Kingdom
59486283,45562878,Wear Gift,17,2023-05-31 17:44:32,18.84,357094511,United Kingdom
28329474,29252073,Development Gift,6,2023-01-13 03:39:27,3.55,482300092,United Kingdom
86289109,32523213,Tv Gift,12,2023-03-02 18:16:36,9.44,191421780,United Kingdom
C78155026,73416696,Half Gift,19,2023-05-31 09:23:34,4.05,415179700,United Kingdom
77852292,48465707,Billion Gift,4,2023-03-16 22:21:45,70.81,993007747,United Kingdom
94137921,63665394,Say Gift,3,2022-12-22 09:15:11,0.77,690867102,United Kingdom
29600821,11784318,Building Gift,9,2023-02-07 13:47:23,30.62,313289583,United Kingdom
50882382,39075496,Space Gift,19,2023-05-04 20:32:19,12.61,415447316,United Kingdom
79097905,45247262,Enter Gift,13,2023-03-31 18:18:13,99.56,271363090,United Kingdom
56193587,67537020,Job Gift,18,2023-01-20 20:12:53,69.54,107248486,United Kingdom
84556017,91574380,Theory Gift,10,2023-03-29 19:19:59,94.4,329742569,United Kingdom
90265484,13266744,Interesting Gift,19,2023-04-26 01:47:15,80.95,470999626,United Kingdom
87470441,99804388,But Gift,1,2023-02-02 17:41:52,25.87,189025820,United Kingdom
44508083,55814063,Need Gift,17,2023-02-05 21:47:33,18.08,654327341,United Kingdom
32980258,23746781,Move Gift,17,2023-03-06 02:55:28,28.13,172908934,United Kingdom
24023166,42211845,Buy Gift,9,2023-03-26 08:15:56,41.67,138744402,United Kingdom
63267166,60572854,Establish Gift,16,2023-04-26 01:31:40,4.01,810998219,United Kingdom
81854643,99478612,Official Gift,12,2023-04-08 12:39:06,28.43,889373241,United Kingdom
46444617,99364581,Coach Gift,5,2023-03-22 12:32:45,45.15,124764403,United Kingdom
57173077,49375416,Meet Gift,7,2023-06-18 08:27:46,92.74,104823623,United Kingdom
36371437,19107491,Work Gift,1,2023-05-04 01:28:44,97.47,174950514,United Kingdom
85025939,26429864,Response Gift,12,2023-05-29 15:40:17,85.49,360203904,United Kingdom
75992897,74358976,Choice Gift,11,2023-01-04 13:24:20,93.18,619946650,United Kingdom
51097126,75313657,Day Gift,18,2023-04-19 05:48:44,39.22,159403003,United Kingdom
28883733,37294220,Like Gift,4,2023-03-23 11:27:28,94.16,674163891,United Kingdom
82784148,48099690,Control Gift,4,2023-01-28 16:59:02,27.06,822408145,United Kingdom
74521705,41582886,Maintain Gift,8,2023-02-27 17:36:25,45.42,724869252,United Kingdom
41047308,39126079,Fine Gift,3,2022-12-20 08:38:20,45.62,556146514,United Kingdom
64841605,10266005,Better Gift,6,2023-02-16 03:07:44,17.58,457891406,United Kingdom
27215649,95894444,Stuff Gift,16,2023-05-17 19:13:32,50.28,152634773,United Kingdom
80396275,18611938,Less Gift,10,2023-05-21 07:37:09,42.11,906617267,United Kingdom
81571952,76310813,Respond Gift,1,2023-04-12 12:32:01,55.13,746380640,United Kingdom
C74285044,19723212,Myself Gift,7,2023-01-26 09:37:56,15.19,279210560,United Kingdom
37721859,18384193,Cut Gift,14,2023-04-11 18:01:32,81.87,393241113,United Kingdom
76275869,66256752,Likely Gift,15,2023-06-10 23:50:06,90.68,219063649,United Kingdom
86706698,27582261,Citizen Gift,17,2023-04-13 12:00:47,24.33,183758660,United Kingdom
80984545,86780298,Room Gift,18,2023-03-05 15:30:16,53.62,621420577,United Kingdom
93627961,26677612,Type Gift,10,2023-01-01 07:19:16,54.19,458237306,United Kingdom
61297444,58505583,Week Gift,6,2023-03-14 12:04:44,21.18,765004846,United Kingdom
95360020,37259047,Artist Gift,12,2023-01-07 09:31:48,69.3,236227224,United Kingdom
63100905,48625807,Item Gift,8,2023-04-04 07:51:50,35.59,147995007,United Kingdom
80323233,88081570,Involve Gift,3,2023-06-22 20:28:11,54.24,743837567,United Kingdom
C32307781,30566279,Pm Gift,15,2023-06-28 05:03:38,18.32,365125435,United Kingdom
29738138,25621249,Magazine Gift,1,2022-12-19 03:30:50,95.88,267140445,United Kingdom
37599791,92680355,Success Gift,6,2023-03-25 23:36:19,28.69,680836734,United Kingdom
75712475,73838719,Couple Gift,17,2022-12-04 18:57:58,11.92,194260303,United Kingdom
64368634,72161955,Meeting Gift,12,2022-12-11 17:49:20,36.84,172480522,United Kingdom
45731665,43722841,Turn Gift,13,2022-12-21 13:52:47,18.51,642052211,United Kingdom
40506720,64479529,Little Gift,18,2023-02-05 01:59:10,69.16,771416601,United Kingdom
82106398,52801380,Ground Gift,7,2023-06-29 05:14:37,35.2,398175406,United Kingdom
62124885,81148996,Poor Gift,5,2022-12-11 20:25:08,43.27,817830629,United Kingdom
50543807,60791786,Happen Gift,12,2023-01-25 04:31:33,46.29,614111512,United Kingdom
37135070,30081903,Fight Gift,5,2023-03-01 03:24:04,35.18,562643784,United Kingdom
83874408,84206975,Cold Gift,17,2023-03-03 15:35:57,39.38,285464738,United Kingdom
74577027,39124906,More Gift,16,2023-03-14 02:32:15,67.97,480309817,United Kingdom
35961846,20288801,Certain Gift,9,2022-12-19 03:43:28,22.77,515549959,United Kingdom
33144905,70311295,Republican Gift,8,2023-02-07 21:22:11,36.89,539164512,United Kingdom
36372893,91180128,Plan Gift,4,2023-06-26 11:24:53,79.69,319180180,United Kingdom
99395321,46839807,Purpose Gift,16,2023-01-09 13:59:22,22.4,447312268,United Kingdom
19098357,66116535,Significant Gift,4,2023-03-08 23:08:58,18.5,263225620,United Kingdom
82011127,41887794,Will Gift,19,2023-05-28 18:37:17,99.15,256512883,United Kingdom
96356519,57909248,Design Gift,20,2023-02-06 01:31:32,78.95,399684420,United Kingdom
83277004,75864345,Author Gift,13,2023-05-16 06:11:43,14.11,881531386,United Kingdom
C15449798,68480121,Parent Gift,4,2023-02-24 16:25:49,84.49,478382832,United Kingdom
21660565,79360833,Anyone Gift,20,2023-05-15 17:38:44,23.65,872164495,United Kingdom
19568785,23385066,Thought Gift,10,2023-05-11 00:50:45,34.52,719717911,United Kingdom
39875662,14236751,Movie Gift,8,2023-03-18 23:41:32,26.31,743837567,United Kingdom
44966796,91569222,Thought Gift,18,2023-02-19 15:13:22,17.42,729315639,United Kingdom
37633470,17464097,Interview Gift,1,2023-03-17 02:12:42,98.07,956126669,United Kingdom
95545119,89695904,Should Gift,14,2023-06-08 18:13:02,62.33,557815949,United Kingdom
16936880,19639423,Pay Gift,20,2023-04-18 03:57:39,67.51,762373010,United Kingdom
63031071,94016752,However Gift,8,2023-06-16 06:19:06,60.58,694568805,United Kingdom
98818046,30294765,Toward Gift,17,2023-02-04 20:03:08,81.17,390052917,United Kingdom
19324837,81148996,Poor Gift,12,2023-04-25 04:14:41,78.56,515549959,United Kingdom
67111467,54146023,Later Gift,16,2023-05-20 21:39:41,34.64,865532074,United Kingdom
34813955,85085950,Simply Gift,9,2023-05-03 12:55:22,81.4,527098749,United Kingdom
94569465,56487704,Start Gift,13,2023-01-21 12:26:15,15.14,902811032,United Kingdom
26579148,98041094,His Gift,1,2023-06-01 06:55:31,16.6,973682880,United Kingdom
41248097,69816352,Moment Gift,2,2023-06-02 03:42:00,84.6,951711062,United Kingdom
29245919,49839512,Suddenly Gift,12,2023-01-11 05:28:24,98.25,206401340,United Kingdom
29833526,17644689,Three Gift,6,2022-12-03 04:08:21,28.88,582309991,United Kingdom
78854477,44842184,Smile Gift,4,2023-06-18 09:17:06,71.54,591503547,United Kingdom
74713440,49839512,Suddenly Gift,12,2023-02-17 10:57:09,32.48,848829112,United Kingdom
28613247,58130215,Mind Gift,1,2023-02-12 06:08:16,89.46,777650510,United Kingdom
43922751,44660962,Research Gift,4,2023-06-15 08:48:46,89.56,797341356,United Kingdom
62958623,62586441,Election Gift,15,2023-05-20 17:35:54,26.82,986569279,United Kingdom
79236543,63831243,Decade Gift,1,2023-03-21 11:23:34,80.37,474428487,United Kingdom
91933494,21633513,Your Gift,8,2022-12-29 13:09:48,10.63,180563379,United Kingdom
72411668,10422197,Cost Gift,16,2023-06-13 17:42:34,93.89,589203647,United Kingdom
95636780,21098399,Realize Gift,17,2023-01-01 10:52:52,67.77,190390894,United Kingdom
19735738,16259687,Travel Gift,12,2023-05-05 03:46:34,60.08,877099181,United Kingdom
62004717,11923583,And Gift,13,2023-06-03 09:00:13,94.92,203989904,United Kingdom
